Namespace(annealing_epochs=1000, beta1=0.96, beta2=0.999, checkpoint_freq=500, clip_norm=10.0, cuda=False, iaf_dim=100, jit=False, learning_rate=0.0003, load_model='', load_opt='', log='dmm.log', lr_decay=0.99996, mini_batch_size=20, minimum_annealing_factor=0.2, num_epochs=5000, num_iafs=0, rnn_dropout_rate=0.1, save_model='Easiest', save_opt='', tmc=False, tmc_num_samples=10, tmcelbo=False, weight_decay=2.0)
N_train_data: 10     avg. training seq. length: 8.00    N_mini_batches: 1
[training epoch 0907]  0.2218 				(dt = 0.124 sec)
[training epoch 0908]  0.3781 				(dt = 0.121 sec)
[training epoch 0909]  0.2270 				(dt = 0.107 sec)
[training epoch 0910]  0.2288 				(dt = 0.121 sec)
[training epoch 0911]  0.3021 				(dt = 0.113 sec)
[training epoch 0912]  0.4445 				(dt = 0.099 sec)
[training epoch 0913]  0.2316 				(dt = 0.115 sec)
[training epoch 0914]  0.2320 				(dt = 0.113 sec)
[training epoch 0915]  0.3832 				(dt = 0.122 sec)
[training epoch 0916]  0.2827 				(dt = 0.106 sec)
[training epoch 0917]  0.5159 				(dt = 0.097 sec)
[training epoch 0918]  0.3373 				(dt = 0.107 sec)
[training epoch 0919]  0.4249 				(dt = 0.110 sec)
[training epoch 0920]  0.2487 				(dt = 0.110 sec)
[training epoch 0921]  0.3228 				(dt = 0.102 sec)
[training epoch 0922]  0.3237 				(dt = 0.106 sec)
[training epoch 0923]  0.3124 				(dt = 0.117 sec)
[training epoch 0924]  0.2673 				(dt = 0.125 sec)
[training epoch 0925]  0.3498 				(dt = 0.117 sec)
[training epoch 0926]  0.2330 				(dt = 0.115 sec)
[training epoch 0927]  0.4259 				(dt = 0.118 sec)
[training epoch 0928]  0.3605 				(dt = 0.125 sec)
[training epoch 0929]  0.2895 				(dt = 0.113 sec)
[training epoch 0930]  0.2214 				(dt = 0.115 sec)
[training epoch 0931]  0.4218 				(dt = 0.134 sec)
[training epoch 0932]  0.3154 				(dt = 0.108 sec)
[training epoch 0933]  0.4016 				(dt = 0.132 sec)
[training epoch 0934]  0.3484 				(dt = 0.106 sec)
[training epoch 0935]  0.2931 				(dt = 0.107 sec)
[training epoch 0936]  0.2832 				(dt = 0.126 sec)
[training epoch 0937]  0.3549 				(dt = 0.109 sec)
[training epoch 0938]  0.5936 				(dt = 0.118 sec)
[training epoch 0939]  0.3904 				(dt = 0.110 sec)
[training epoch 0940]  0.3672 				(dt = 0.165 sec)
[training epoch 0941]  0.4330 				(dt = 0.113 sec)
[training epoch 0942]  0.2566 				(dt = 0.115 sec)
[training epoch 0943]  0.2534 				(dt = 0.101 sec)
[training epoch 0944]  0.3023 				(dt = 0.119 sec)
[training epoch 0945]  0.3623 				(dt = 0.109 sec)
[training epoch 0946]  0.3948 				(dt = 0.114 sec)
[training epoch 0947]  0.3195 				(dt = 0.108 sec)
[training epoch 0948]  0.3812 				(dt = 0.118 sec)
[training epoch 0949]  0.3442 				(dt = 0.113 sec)
[training epoch 0950]  0.4250 				(dt = 0.110 sec)
[val/test epoch 0950]  0.3685  0.4163
[training epoch 0951]  0.4229 				(dt = 0.176 sec)
[training epoch 0952]  0.3176 				(dt = 0.123 sec)
[training epoch 0953]  0.1840 				(dt = 0.106 sec)
[training epoch 0954]  0.4982 				(dt = 0.109 sec)
[training epoch 0955]  0.4041 				(dt = 0.108 sec)
[training epoch 0956]  0.5575 				(dt = 0.112 sec)
[training epoch 0957]  0.3530 				(dt = 0.109 sec)
[training epoch 0958]  0.3325 				(dt = 0.108 sec)
[training epoch 0959]  0.3007 				(dt = 0.104 sec)
[training epoch 0960]  0.4120 				(dt = 0.106 sec)
[training epoch 0961]  0.3240 				(dt = 0.111 sec)
[training epoch 0962]  0.6112 				(dt = 0.107 sec)
[training epoch 0963]  0.3853 				(dt = 0.106 sec)
[training epoch 0964]  0.4333 				(dt = 0.101 sec)
[training epoch 0965]  0.2600 				(dt = 0.109 sec)
[training epoch 0966]  0.3483 				(dt = 0.105 sec)
[training epoch 0967]  0.2994 				(dt = 0.110 sec)
[training epoch 0968]  0.3870 				(dt = 0.103 sec)
[training epoch 0969]  0.4012 				(dt = 0.107 sec)
[training epoch 0970]  0.3765 				(dt = 0.106 sec)
[training epoch 0971]  0.3743 				(dt = 0.110 sec)
[training epoch 0972]  0.4669 				(dt = 0.112 sec)
[training epoch 0973]  0.4186 				(dt = 0.108 sec)
[training epoch 0974]  0.2994 				(dt = 0.108 sec)
[training epoch 0975]  0.3216 				(dt = 0.107 sec)
[training epoch 0976]  0.1741 				(dt = 0.110 sec)
[training epoch 0977]  0.4012 				(dt = 0.099 sec)
[training epoch 0978]  0.2832 				(dt = 0.103 sec)
[training epoch 0979]  0.2697 				(dt = 0.104 sec)
[training epoch 0980]  0.4626 				(dt = 0.114 sec)
[training epoch 0981]  0.2901 				(dt = 0.106 sec)
[training epoch 0982]  0.2773 				(dt = 0.118 sec)
[training epoch 0983]  0.2792 				(dt = 0.102 sec)
[training epoch 0984]  0.2206 				(dt = 0.109 sec)
[training epoch 0985]  0.2895 				(dt = 0.112 sec)
[training epoch 0986]  0.4205 				(dt = 0.099 sec)
[training epoch 0987]  0.4909 				(dt = 0.101 sec)
[training epoch 0988]  0.3942 				(dt = 0.106 sec)
[training epoch 0989]  0.3602 				(dt = 0.106 sec)
[training epoch 0990]  0.3719 				(dt = 0.106 sec)
[training epoch 0991]  0.4590 				(dt = 0.110 sec)
[training epoch 0992]  0.4512 				(dt = 0.100 sec)
[training epoch 0993]  0.3674 				(dt = 0.107 sec)
[training epoch 0994]  0.3978 				(dt = 0.105 sec)
[training epoch 0995]  0.2997 				(dt = 0.102 sec)
[training epoch 0996]  0.3442 				(dt = 0.116 sec)
[training epoch 0997]  0.4409 				(dt = 0.101 sec)
[training epoch 0998]  0.4067 				(dt = 0.103 sec)
[training epoch 0999]  0.3465 				(dt = 0.100 sec)
saving model to Easiest...
done saving model and optimizer checkpoints to disk.
[training epoch 1000]  0.2952 				(dt = 0.649 sec)
[val/test epoch 1000]  0.3818  0.3391
[training epoch 1001]  0.3079 				(dt = 0.175 sec)
[training epoch 1002]  0.3609 				(dt = 0.106 sec)
[training epoch 1003]  0.4511 				(dt = 0.110 sec)
[training epoch 1004]  0.1298 				(dt = 0.103 sec)
[training epoch 1005]  0.3261 				(dt = 0.110 sec)
[training epoch 1006]  0.2933 				(dt = 0.101 sec)
[training epoch 1007]  0.1941 				(dt = 0.106 sec)
[training epoch 1008]  0.4258 				(dt = 0.102 sec)
[training epoch 1009]  0.6177 				(dt = 0.097 sec)
[training epoch 1010]  0.3497 				(dt = 0.104 sec)
[training epoch 1011]  0.4683 				(dt = 0.106 sec)
[training epoch 1012]  0.3162 				(dt = 0.108 sec)
[training epoch 1013]  0.5388 				(dt = 0.109 sec)
[training epoch 1014]  0.3687 				(dt = 0.116 sec)
[training epoch 1015]  0.4376 				(dt = 0.102 sec)
[training epoch 1016]  0.2548 				(dt = 0.095 sec)
[training epoch 1017]  0.4319 				(dt = 0.113 sec)
[training epoch 1018]  0.3418 				(dt = 0.108 sec)
[training epoch 1019]  0.3767 				(dt = 0.101 sec)
[training epoch 1020]  0.3164 				(dt = 0.103 sec)
[training epoch 1021]  0.1929 				(dt = 0.106 sec)
[training epoch 1022]  0.1297 				(dt = 0.101 sec)
[training epoch 1023]  0.3696 				(dt = 0.102 sec)
[training epoch 1024]  0.4677 				(dt = 0.101 sec)
[training epoch 1025]  0.3283 				(dt = 0.115 sec)
[training epoch 1026]  0.3182 				(dt = 0.102 sec)
[training epoch 1027]  0.3304 				(dt = 0.117 sec)
[training epoch 1028]  0.2996 				(dt = 0.104 sec)
[training epoch 1029]  0.3454 				(dt = 0.113 sec)
[training epoch 1030]  0.3611 				(dt = 0.100 sec)
[training epoch 1031]  0.2290 				(dt = 0.102 sec)
[training epoch 1032]  0.3990 				(dt = 0.100 sec)
[training epoch 1033]  0.3601 				(dt = 0.100 sec)
[training epoch 1034]  0.3130 				(dt = 0.104 sec)
[training epoch 1035]  0.3869 				(dt = 0.099 sec)
[training epoch 1036]  0.3138 				(dt = 0.112 sec)
[training epoch 1037]  0.3004 				(dt = 0.104 sec)
[training epoch 1038]  0.2751 				(dt = 0.109 sec)
[training epoch 1039]  0.3222 				(dt = 0.102 sec)
[training epoch 1040]  0.2655 				(dt = 0.117 sec)
[training epoch 1041]  0.2524 				(dt = 0.144 sec)
[training epoch 1042]  0.4095 				(dt = 0.106 sec)
[training epoch 1043]  0.4093 				(dt = 0.117 sec)
[training epoch 1044]  0.2360 				(dt = 0.115 sec)
[training epoch 1045]  0.3477 				(dt = 0.124 sec)
[training epoch 1046]  0.3242 				(dt = 0.128 sec)
[training epoch 1047]  0.3369 				(dt = 0.139 sec)
[training epoch 1048]  0.2850 				(dt = 0.127 sec)
[training epoch 1049]  0.2022 				(dt = 0.107 sec)
[training epoch 1050]  0.5253 				(dt = 0.106 sec)
[val/test epoch 1050]  0.3631  0.2613
[training epoch 1051]  0.3664 				(dt = 0.217 sec)
[training epoch 1052]  0.3484 				(dt = 0.131 sec)
[training epoch 1053]  0.2567 				(dt = 0.119 sec)
[training epoch 1054]  0.2654 				(dt = 0.155 sec)
[training epoch 1055]  0.2659 				(dt = 0.125 sec)
[training epoch 1056]  0.3470 				(dt = 0.131 sec)
[training epoch 1057]  0.3641 				(dt = 0.116 sec)
[training epoch 1058]  0.3984 				(dt = 0.126 sec)
[training epoch 1059]  0.2200 				(dt = 0.105 sec)
[training epoch 1060]  0.3862 				(dt = 0.137 sec)
[training epoch 1061]  0.3455 				(dt = 0.133 sec)
[training epoch 1062]  0.3527 				(dt = 0.108 sec)
[training epoch 1063]  0.1720 				(dt = 0.137 sec)
[training epoch 1064]  0.3336 				(dt = 0.108 sec)
[training epoch 1065]  0.3048 				(dt = 0.103 sec)
[training epoch 1066]  0.3784 				(dt = 0.105 sec)
[training epoch 1067]  0.4886 				(dt = 0.101 sec)
[training epoch 1068]  0.3290 				(dt = 0.110 sec)
[training epoch 1069]  0.4386 				(dt = 0.111 sec)
[training epoch 1070]  0.4751 				(dt = 0.103 sec)
[training epoch 1071]  0.4881 				(dt = 0.109 sec)
[training epoch 1072]  0.2798 				(dt = 0.103 sec)
[training epoch 1073]  0.3631 				(dt = 0.110 sec)
[training epoch 1074]  0.2701 				(dt = 0.128 sec)
[training epoch 1075]  0.2827 				(dt = 0.137 sec)
[training epoch 1076]  0.2602 				(dt = 0.138 sec)
[training epoch 1077]  0.3732 				(dt = 0.106 sec)
[training epoch 1078]  0.2478 				(dt = 0.110 sec)
[training epoch 1079]  0.4173 				(dt = 0.103 sec)
[training epoch 1080]  0.3565 				(dt = 0.108 sec)
[training epoch 1081]  0.2656 				(dt = 0.107 sec)
[training epoch 1082]  0.1728 				(dt = 0.111 sec)
[training epoch 1083]  0.2775 				(dt = 0.097 sec)
[training epoch 1084]  0.1643 				(dt = 0.101 sec)
[training epoch 1085]  0.2553 				(dt = 0.114 sec)
[training epoch 1086]  0.3118 				(dt = 0.116 sec)
[training epoch 1087]  0.3283 				(dt = 0.100 sec)
[training epoch 1088]  0.3443 				(dt = 0.114 sec)
[training epoch 1089]  0.4179 				(dt = 0.107 sec)
[training epoch 1090]  0.1834 				(dt = 0.105 sec)
[training epoch 1091]  0.3813 				(dt = 0.104 sec)
[training epoch 1092]  0.2623 				(dt = 0.109 sec)
[training epoch 1093]  0.4741 				(dt = 0.104 sec)
[training epoch 1094]  0.3671 				(dt = 0.112 sec)
[training epoch 1095]  0.1597 				(dt = 0.102 sec)
[training epoch 1096]  0.3477 				(dt = 0.101 sec)
[training epoch 1097]  0.4172 				(dt = 0.115 sec)
[training epoch 1098]  0.4922 				(dt = 0.105 sec)
[training epoch 1099]  0.3632 				(dt = 0.108 sec)
[training epoch 1100]  0.2757 				(dt = 0.101 sec)
[val/test epoch 1100]  0.3899  0.4848
[training epoch 1101]  0.3978 				(dt = 0.199 sec)
[training epoch 1102]  0.4409 				(dt = 0.099 sec)
[training epoch 1103]  0.3688 				(dt = 0.109 sec)
[training epoch 1104]  0.4741 				(dt = 0.102 sec)
[training epoch 1105]  0.4451 				(dt = 0.105 sec)
[training epoch 1106]  0.2582 				(dt = 0.113 sec)
[training epoch 1107]  0.2691 				(dt = 0.098 sec)
[training epoch 1108]  0.3431 				(dt = 0.107 sec)
[training epoch 1109]  0.4375 				(dt = 0.100 sec)
[training epoch 1110]  0.2981 				(dt = 0.098 sec)
[training epoch 1111]  0.2898 				(dt = 0.112 sec)
[training epoch 1112]  0.2556 				(dt = 0.114 sec)
[training epoch 1113]  0.5055 				(dt = 0.113 sec)
[training epoch 1114]  0.4018 				(dt = 0.119 sec)
[training epoch 1115]  0.3027 				(dt = 0.123 sec)
[training epoch 1116]  0.3231 				(dt = 0.123 sec)
[training epoch 1117]  0.3074 				(dt = 0.119 sec)
[training epoch 1118]  0.3890 				(dt = 0.139 sec)
[training epoch 1119]  0.3733 				(dt = 0.118 sec)
[training epoch 1120]  0.3732 				(dt = 0.112 sec)
[training epoch 1121]  0.5712 				(dt = 0.106 sec)
[training epoch 1122]  0.1179 				(dt = 0.102 sec)
[training epoch 1123]  0.4569 				(dt = 0.107 sec)
[training epoch 1124]  0.3425 				(dt = 0.113 sec)
[training epoch 1125]  0.2968 				(dt = 0.122 sec)
[training epoch 1126]  0.2608 				(dt = 0.106 sec)
[training epoch 1127]  0.4564 				(dt = 0.100 sec)
[training epoch 1128]  0.2547 				(dt = 0.109 sec)
[training epoch 1129]  0.2288 				(dt = 0.118 sec)
[training epoch 1130]  0.3304 				(dt = 0.106 sec)
[training epoch 1131]  0.3152 				(dt = 0.098 sec)
[training epoch 1132]  0.1852 				(dt = 0.106 sec)
[training epoch 1133]  0.3555 				(dt = 0.108 sec)
[training epoch 1134]  0.3419 				(dt = 0.099 sec)
[training epoch 1135]  0.3153 				(dt = 0.103 sec)
[training epoch 1136]  0.3490 				(dt = 0.099 sec)
[training epoch 1137]  0.3379 				(dt = 0.098 sec)
[training epoch 1138]  0.4129 				(dt = 0.111 sec)
[training epoch 1139]  0.4153 				(dt = 0.104 sec)
[training epoch 1140]  0.3257 				(dt = 0.096 sec)
[training epoch 1141]  0.3339 				(dt = 0.109 sec)
[training epoch 1142]  0.2307 				(dt = 0.104 sec)
[training epoch 1143]  0.3474 				(dt = 0.104 sec)
[training epoch 1144]  0.4027 				(dt = 0.118 sec)
[training epoch 1145]  0.3976 				(dt = 0.108 sec)
[training epoch 1146]  0.2884 				(dt = 0.115 sec)
[training epoch 1147]  0.2935 				(dt = 0.110 sec)
[training epoch 1148]  0.2723 				(dt = 0.114 sec)
[training epoch 1149]  0.1129 				(dt = 0.101 sec)
[training epoch 1150]  0.3726 				(dt = 0.106 sec)
[val/test epoch 1150]  0.3707  0.4144
[training epoch 1151]  0.1396 				(dt = 0.184 sec)
[training epoch 1152]  0.4993 				(dt = 0.110 sec)
[training epoch 1153]  0.4053 				(dt = 0.117 sec)
[training epoch 1154]  0.4516 				(dt = 0.110 sec)
[training epoch 1155]  0.1787 				(dt = 0.109 sec)
[training epoch 1156]  0.3398 				(dt = 0.103 sec)
[training epoch 1157]  0.2488 				(dt = 0.101 sec)
[training epoch 1158]  0.2330 				(dt = 0.105 sec)
[training epoch 1159]  0.2603 				(dt = 0.111 sec)
[training epoch 1160]  0.2903 				(dt = 0.115 sec)
[training epoch 1161]  0.4507 				(dt = 0.112 sec)
[training epoch 1162]  0.3253 				(dt = 0.112 sec)
[training epoch 1163]  0.2680 				(dt = 0.115 sec)
[training epoch 1164]  0.2958 				(dt = 0.102 sec)
[training epoch 1165]  0.2685 				(dt = 0.122 sec)
[training epoch 1166]  0.4053 				(dt = 0.119 sec)
[training epoch 1167]  0.3644 				(dt = 0.114 sec)
[training epoch 1168]  0.2685 				(dt = 0.103 sec)
[training epoch 1169]  0.1723 				(dt = 0.108 sec)
[training epoch 1170]  0.2904 				(dt = 0.118 sec)
[training epoch 1171]  0.3496 				(dt = 0.103 sec)
[training epoch 1172]  0.3057 				(dt = 0.110 sec)
[training epoch 1173]  0.3942 				(dt = 0.098 sec)
[training epoch 1174]  0.3920 				(dt = 0.111 sec)
[training epoch 1175]  0.3076 				(dt = 0.113 sec)
[training epoch 1176]  0.2793 				(dt = 0.111 sec)
[training epoch 1177]  0.3252 				(dt = 0.109 sec)
[training epoch 1178]  0.2408 				(dt = 0.130 sec)
[training epoch 1179]  0.2772 				(dt = 0.110 sec)
[training epoch 1180]  0.4128 				(dt = 0.110 sec)
[training epoch 1181]  0.3040 				(dt = 0.100 sec)
[training epoch 1182]  0.3379 				(dt = 0.116 sec)
[training epoch 1183]  0.1576 				(dt = 0.101 sec)
[training epoch 1184]  0.2654 				(dt = 0.112 sec)
[training epoch 1185]  0.3325 				(dt = 0.102 sec)
[training epoch 1186]  0.2645 				(dt = 0.107 sec)
[training epoch 1187]  0.3969 				(dt = 0.113 sec)
[training epoch 1188]  0.2001 				(dt = 0.102 sec)
[training epoch 1189]  0.3737 				(dt = 0.137 sec)
[training epoch 1190]  0.2441 				(dt = 0.103 sec)
[training epoch 1191]  0.4178 				(dt = 0.112 sec)
[training epoch 1192]  0.4129 				(dt = 0.112 sec)
[training epoch 1193]  0.3126 				(dt = 0.113 sec)
[training epoch 1194]  0.2588 				(dt = 0.111 sec)
[training epoch 1195]  0.4923 				(dt = 0.102 sec)
[training epoch 1196]  0.5675 				(dt = 0.109 sec)
[training epoch 1197]  0.3494 				(dt = 0.112 sec)
[training epoch 1198]  0.2258 				(dt = 0.116 sec)
[training epoch 1199]  0.2261 				(dt = 0.105 sec)
[training epoch 1200]  0.4155 				(dt = 0.103 sec)
[val/test epoch 1200]  0.1459  0.3851
[training epoch 1201]  0.3641 				(dt = 0.188 sec)
[training epoch 1202]  0.3410 				(dt = 0.101 sec)
[training epoch 1203]  0.4125 				(dt = 0.114 sec)
[training epoch 1204]  0.4652 				(dt = 0.111 sec)
[training epoch 1205]  0.3754 				(dt = 0.126 sec)
[training epoch 1206]  0.2828 				(dt = 0.116 sec)
[training epoch 1207]  0.3138 				(dt = 0.113 sec)
[training epoch 1208]  0.2426 				(dt = 0.114 sec)
[training epoch 1209]  0.1952 				(dt = 0.103 sec)
[training epoch 1210]  0.3395 				(dt = 0.105 sec)
[training epoch 1211]  0.2978 				(dt = 0.112 sec)
[training epoch 1212]  0.3058 				(dt = 0.111 sec)
[training epoch 1213]  0.2593 				(dt = 0.109 sec)
[training epoch 1214]  0.3057 				(dt = 0.108 sec)
[training epoch 1215]  0.2047 				(dt = 0.105 sec)
[training epoch 1216]  0.2255 				(dt = 0.103 sec)
[training epoch 1217]  0.2294 				(dt = 0.111 sec)
[training epoch 1218]  0.2795 				(dt = 0.110 sec)
[training epoch 1219]  0.1942 				(dt = 0.106 sec)
[training epoch 1220]  0.3757 				(dt = 0.114 sec)
[training epoch 1221]  0.2708 				(dt = 0.107 sec)
[training epoch 1222]  0.3484 				(dt = 0.106 sec)
[training epoch 1223]  0.2704 				(dt = 0.113 sec)
[training epoch 1224]  0.3070 				(dt = 0.117 sec)
[training epoch 1225]  0.2970 				(dt = 0.114 sec)
[training epoch 1226]  0.3912 				(dt = 0.103 sec)
[training epoch 1227]  0.3912 				(dt = 0.111 sec)
[training epoch 1228]  0.2702 				(dt = 0.126 sec)
[training epoch 1229]  0.2424 				(dt = 0.108 sec)
[training epoch 1230]  0.3409 				(dt = 0.108 sec)
[training epoch 1231]  0.2475 				(dt = 0.110 sec)
[training epoch 1232]  0.4280 				(dt = 0.102 sec)
[training epoch 1233]  0.3727 				(dt = 0.116 sec)
[training epoch 1234]  0.3253 				(dt = 0.107 sec)
[training epoch 1235]  0.3332 				(dt = 0.101 sec)
[training epoch 1236]  0.2533 				(dt = 0.109 sec)
[training epoch 1237]  0.2770 				(dt = 0.115 sec)
[training epoch 1238]  0.1431 				(dt = 0.110 sec)
[training epoch 1239]  0.2301 				(dt = 0.112 sec)
[training epoch 1240]  0.4197 				(dt = 0.122 sec)
[training epoch 1241]  0.2721 				(dt = 0.103 sec)
[training epoch 1242]  0.2673 				(dt = 0.110 sec)
[training epoch 1243]  0.5459 				(dt = 0.108 sec)
[training epoch 1244]  0.3746 				(dt = 0.116 sec)
[training epoch 1245]  0.2841 				(dt = 0.102 sec)
[training epoch 1246]  0.1962 				(dt = 0.100 sec)
[training epoch 1247]  0.2102 				(dt = 0.108 sec)
[training epoch 1248]  0.4306 				(dt = 0.111 sec)
[training epoch 1249]  0.2665 				(dt = 0.113 sec)
[training epoch 1250]  0.1541 				(dt = 0.109 sec)
[val/test epoch 1250]  0.2968  0.2165
[training epoch 1251]  0.1815 				(dt = 0.191 sec)
[training epoch 1252]  0.4080 				(dt = 0.131 sec)
[training epoch 1253]  0.2184 				(dt = 0.107 sec)
[training epoch 1254]  0.3530 				(dt = 0.118 sec)
[training epoch 1255]  0.2018 				(dt = 0.123 sec)
[training epoch 1256]  0.1794 				(dt = 0.118 sec)
[training epoch 1257]  0.2489 				(dt = 0.112 sec)
[training epoch 1258]  0.4438 				(dt = 0.120 sec)
[training epoch 1259]  0.2871 				(dt = 0.114 sec)
[training epoch 1260]  0.1162 				(dt = 0.121 sec)
[training epoch 1261]  0.3966 				(dt = 0.115 sec)
[training epoch 1262]  0.2633 				(dt = 0.107 sec)
[training epoch 1263]  0.3467 				(dt = 0.117 sec)
[training epoch 1264]  0.4310 				(dt = 0.147 sec)
[training epoch 1265]  0.2560 				(dt = 0.122 sec)
[training epoch 1266]  0.3309 				(dt = 0.104 sec)
[training epoch 1267]  0.5743 				(dt = 0.108 sec)
[training epoch 1268]  0.5519 				(dt = 0.115 sec)
[training epoch 1269]  0.3609 				(dt = 0.110 sec)
[training epoch 1270]  0.2826 				(dt = 0.122 sec)
[training epoch 1271]  0.3412 				(dt = 0.118 sec)
[training epoch 1272]  0.2903 				(dt = 0.116 sec)
[training epoch 1273]  0.3335 				(dt = 0.107 sec)
[training epoch 1274]  0.2454 				(dt = 0.125 sec)
[training epoch 1275]  0.1832 				(dt = 0.102 sec)
[training epoch 1276]  0.1045 				(dt = 0.117 sec)
[training epoch 1277]  0.3331 				(dt = 0.109 sec)
[training epoch 1278]  0.4088 				(dt = 0.112 sec)
[training epoch 1279]  0.3568 				(dt = 0.101 sec)
[training epoch 1280]  0.2268 				(dt = 0.107 sec)
[training epoch 1281]  0.4536 				(dt = 0.108 sec)
[training epoch 1282]  0.3197 				(dt = 0.116 sec)
[training epoch 1283]  0.3994 				(dt = 0.149 sec)
[training epoch 1284]  0.2630 				(dt = 0.197 sec)
[training epoch 1285]  0.2049 				(dt = 0.158 sec)
[training epoch 1286]  0.3374 				(dt = 0.181 sec)
[training epoch 1287]  0.3542 				(dt = 0.123 sec)
[training epoch 1288]  0.4842 				(dt = 0.117 sec)
[training epoch 1289]  0.3112 				(dt = 0.135 sec)
[training epoch 1290]  0.2850 				(dt = 0.115 sec)
[training epoch 1291]  0.1870 				(dt = 0.114 sec)
[training epoch 1292]  0.2937 				(dt = 0.133 sec)
[training epoch 1293]  0.2702 				(dt = 0.106 sec)
[training epoch 1294]  0.3482 				(dt = 0.115 sec)
[training epoch 1295]  0.2619 				(dt = 0.109 sec)
[training epoch 1296]  0.2785 				(dt = 0.104 sec)
[training epoch 1297]  0.3298 				(dt = 0.101 sec)
[training epoch 1298]  0.4564 				(dt = 0.141 sec)
[training epoch 1299]  0.2217 				(dt = 0.142 sec)
[training epoch 1300]  0.3715 				(dt = 0.102 sec)
[val/test epoch 1300]  0.3214  0.2688
[training epoch 1301]  0.2692 				(dt = 0.224 sec)
[training epoch 1302]  0.3732 				(dt = 0.122 sec)
[training epoch 1303]  0.2958 				(dt = 0.144 sec)
[training epoch 1304]  0.2866 				(dt = 0.102 sec)
[training epoch 1305]  0.2412 				(dt = 0.114 sec)
[training epoch 1306]  0.4287 				(dt = 0.135 sec)
[training epoch 1307]  0.1743 				(dt = 0.130 sec)
[training epoch 1308]  0.2529 				(dt = 0.111 sec)
[training epoch 1309]  0.2542 				(dt = 0.118 sec)
[training epoch 1310]  0.2638 				(dt = 0.123 sec)
[training epoch 1311]  0.2977 				(dt = 0.116 sec)
[training epoch 1312]  0.3220 				(dt = 0.123 sec)
[training epoch 1313]  0.1642 				(dt = 0.098 sec)
[training epoch 1314]  0.2850 				(dt = 0.112 sec)
[training epoch 1315]  0.1770 				(dt = 0.113 sec)
[training epoch 1316]  0.3420 				(dt = 0.110 sec)
[training epoch 1317]  0.1856 				(dt = 0.102 sec)
[training epoch 1318]  0.2612 				(dt = 0.096 sec)
[training epoch 1319]  0.4615 				(dt = 0.104 sec)
[training epoch 1320]  0.3369 				(dt = 0.110 sec)
[training epoch 1321]  0.4632 				(dt = 0.118 sec)
[training epoch 1322]  0.3552 				(dt = 0.112 sec)
[training epoch 1323]  0.5108 				(dt = 0.118 sec)
[training epoch 1324]  0.4122 				(dt = 0.125 sec)
[training epoch 1325]  0.1932 				(dt = 0.118 sec)
[training epoch 1326]  0.3450 				(dt = 0.119 sec)
[training epoch 1327]  0.4067 				(dt = 0.111 sec)
[training epoch 1328]  0.1690 				(dt = 0.120 sec)
[training epoch 1329]  0.3011 				(dt = 0.152 sec)
[training epoch 1330]  0.3057 				(dt = 0.121 sec)
[training epoch 1331]  0.1947 				(dt = 0.119 sec)
[training epoch 1332]  0.3486 				(dt = 0.151 sec)
[training epoch 1333]  0.2455 				(dt = 0.136 sec)
[training epoch 1334]  0.4410 				(dt = 0.119 sec)
[training epoch 1335]  0.1656 				(dt = 0.106 sec)
[training epoch 1336]  0.2780 				(dt = 0.123 sec)
[training epoch 1337]  0.3340 				(dt = 0.150 sec)
[training epoch 1338]  0.3355 				(dt = 0.127 sec)
[training epoch 1339]  0.3663 				(dt = 0.115 sec)
[training epoch 1340]  0.3146 				(dt = 0.114 sec)
[training epoch 1341]  0.3011 				(dt = 0.124 sec)
[training epoch 1342]  0.4900 				(dt = 0.121 sec)
[training epoch 1343]  0.1852 				(dt = 0.108 sec)
[training epoch 1344]  0.2114 				(dt = 0.127 sec)
[training epoch 1345]  0.3674 				(dt = 0.121 sec)
[training epoch 1346]  0.2199 				(dt = 0.114 sec)
[training epoch 1347]  0.3134 				(dt = 0.121 sec)
[training epoch 1348]  0.1562 				(dt = 0.107 sec)
[training epoch 1349]  0.2994 				(dt = 0.110 sec)
[training epoch 1350]  0.1523 				(dt = 0.100 sec)
[val/test epoch 1350]  0.1917  0.3012
[training epoch 1351]  0.2721 				(dt = 0.200 sec)
[training epoch 1352]  0.3117 				(dt = 0.106 sec)
[training epoch 1353]  0.2568 				(dt = 0.111 sec)
[training epoch 1354]  0.2979 				(dt = 0.125 sec)
[training epoch 1355]  0.3105 				(dt = 0.132 sec)
[training epoch 1356]  0.2641 				(dt = 0.121 sec)
[training epoch 1357]  0.3093 				(dt = 0.111 sec)
[training epoch 1358]  0.2023 				(dt = 0.113 sec)
[training epoch 1359]  0.2478 				(dt = 0.105 sec)
[training epoch 1360]  0.3339 				(dt = 0.101 sec)
[training epoch 1361]  0.2308 				(dt = 0.118 sec)
[training epoch 1362]  0.3345 				(dt = 0.098 sec)
[training epoch 1363]  0.1568 				(dt = 0.096 sec)
[training epoch 1364]  0.1861 				(dt = 0.106 sec)
[training epoch 1365]  0.2343 				(dt = 0.113 sec)
[training epoch 1366]  0.2181 				(dt = 0.108 sec)
[training epoch 1367]  0.3433 				(dt = 0.118 sec)
[training epoch 1368]  0.2948 				(dt = 0.108 sec)
[training epoch 1369]  0.1780 				(dt = 0.107 sec)
[training epoch 1370]  0.3234 				(dt = 0.100 sec)
[training epoch 1371]  0.3978 				(dt = 0.109 sec)
[training epoch 1372]  0.4285 				(dt = 0.105 sec)
